id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,allocation pressure,110,27,31,100,412,ship,baseline,monotonic-signal,raise-signal
m002,g002,dirty state,72,11,20,69,268,ship,edge,drag-penalty,drop-slack
m003,g003,guard slack,105,57,44,33,290,ship,recovery,confidence-floor,raise-drag
m004,g004,layout drift,81,77,5,31,407,ship,negative,lane-boundary,lower-confidence
m005,g005,allocation pressure,82,55,33,97,315,ship,baseline,monotonic-signal,raise-signal
m006,g006,dirty state,72,35,6,85,378,ship,edge,drag-penalty,drop-slack
m007,g007,guard slack,75,9,43,41,135,watch,recovery,confidence-floor,raise-drag
m008,g008,layout drift,36,28,11,53,170,watch,negative,lane-boundary,lower-confidence
m009,g009,allocation pressure,117,75,42,83,416,ship,baseline,monotonic-signal,raise-signal
m010,g010,dirty state,60,20,38,96,166,watch,edge,drag-penalty,drop-slack
m011,g011,guard slack,83,47,23,64,328,ship,recovery,confidence-floor,raise-drag
m012,g012,layout drift,98,22,7,83,462,ship,negative,lane-boundary,lower-confidence
m013,g013,allocation pressure,118,12,41,73,352,ship,baseline,monotonic-signal,raise-signal
m014,g014,dirty state,30,34,22,66,110,hold,edge,drag-penalty,drop-slack
m015,g015,guard slack,38,64,42,67,73,hold,recovery,confidence-floor,raise-drag
m016,g016,layout drift,90,76,43,59,280,ship,negative,lane-boundary,lower-confidence
m017,g017,allocation pressure,40,14,7,36,175,watch,baseline,monotonic-signal,raise-signal
m018,g018,dirty state,93,10,32,66,288,ship,edge,drag-penalty,drop-slack
m019,g019,guard slack,40,27,32,85,112,hold,recovery,confidence-floor,raise-drag
m020,g020,layout drift,61,67,44,86,177,watch,negative,lane-boundary,lower-confidence
m021,g021,allocation pressure,84,55,34,68,289,ship,baseline,monotonic-signal,raise-signal
m022,g022,dirty state,85,5,10,32,327,ship,edge,drag-penalty,drop-slack
m023,g023,guard slack,50,34,48,43,37,hold,recovery,confidence-floor,raise-drag
m024,g024,layout drift,36,46,16,83,193,ship,negative,lane-boundary,lower-confidence
m025,g025,allocation pressure,85,59,5,84,458,ship,baseline,monotonic-signal,raise-signal
m026,g026,dirty state,56,17,22,40,171,watch,edge,drag-penalty,drop-slack
m027,g027,guard slack,49,15,39,65,81,hold,recovery,confidence-floor,raise-drag
